Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J6,906,10,0,453,0,0
J16,1150,5,59,704,0,0
J21,1028,5,116,797,0,0
J39,1084,2,132,867,0,0
J14,1128,3,179,929,0,0
J41,1158,9,199,945,0,0
J8,1132,7,259,1082,0,0
J36,982,5,348,1116,134,1
J23,1098,10,372,1225,127,1
J35,1090,7,379,1243,153,1
J31,934,9,414,1292,358,1
J19,954,6,443,1302,348,1
J10,916,5,512,1314,398,1
J20,902,2,555,1452,550,1
J40,882,4,611,1511,629,1
J1,878,7,689,1559,681,1
J44,870,9,757,1646,776,1
J22,1034,1,762,1686,652,1
J27,1038,10,803,1777,739,1
J24,1098,6,818,1821,723,1
J48,1174,4,892,1923,749,1
J47,866,2,906,1949,1083,1
J26,896,1,945,2009,1113,1
J4,1212,5,1012,2109,897,1
J5,862,7,1084,2143,1281,1
J33,358,5,1171,2151,1793,1
J45,718,10,1174,2203,1485,1
J25,644,9,1198,2227,1583,1
J50,778,8,1252,2299,1521,1
J18,1140,8,1351,2403,1263,1
J30,664,4,1358,2427,1763,1
J29,638,7,1400,2449,1811,1
J42,970,2,1483,2525,1555,1
J3,1424,8,1494,2641,1217,1
J13,822,8,1537,2646,1824,1
J38,822,7,1560,2688,1866,1
J15,850,6,1630,2691,1841,1
J7,824,3,1727,2702,1878,1
J49,854,7,1794,2719,1865,1
J9,904,8,1859,2758,1854,1
J28,928,3,1943,2802,1874,1
J2,1106,4,2028,2873,1767,1
J32,1028,3,2068,2970,1942,1
J37,1016,9,2132,3024,2008,1
J46,1116,5,2204,3091,1975,1
J12,1074,8,2256,3125,2051,1
J34,1078,3,2346,3134,2056,1
J43,1090,10,2355,3145,2055,1
J11,1288,4,2415,3316,2028,1
J17,1258,2,2507,3351,2093,1

TT,TWT,T_max,NT,,,
56359,324802,2093,43,,,
