Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J26,632,1,0,316,0,0
J27,696,10,7,407,0,0
J6,678,10,64,451,0,0
J17,750,2,119,527,0,0
J2,930,4,161,654,0,0
J41,624,9,189,691,67,1
J40,768,4,218,744,0,0
J33,750,5,254,811,61,1
J18,786,8,317,854,68,1
J23,842,10,389,865,23,1
J46,904,5,433,936,32,1
J42,1032,2,498,1034,2,1
J36,810,5,503,1071,261,1
J48,788,4,594,1156,368,1
J1,1068,7,655,1241,173,1
J44,1034,9,684,1315,281,1
J37,1108,9,765,1414,306,1
J20,928,2,793,1443,515,1
J34,838,3,838,1468,630,1
J32,1056,3,936,1597,541,1
J13,856,8,958,1629,773,1
J11,1062,4,984,1673,611,1
J21,820,5,1029,1758,938,1
J22,948,1,1083,1794,846,1
J31,902,9,1154,1846,944,1
J49,954,7,1245,1887,933,1
J3,1022,8,1277,1953,931,1
J25,1140,9,1340,1962,822,1
J7,1078,3,1418,2047,969,1
J28,1082,3,1497,2134,1052,1
J38,944,7,1507,2154,1210,1
J8,1118,7,1593,2244,1126,1
J30,1056,4,1675,2269,1213,1
J15,1014,6,1748,2336,1322,1
J9,1084,8,1800,2481,1397,1
J16,1088,5,1802,2561,1473,1
J45,1056,10,1812,2568,1512,1
J12,1036,8,1885,2646,1610,1
J35,1108,7,1926,2729,1621,1
J29,1114,7,2018,2787,1673,1
J39,1298,2,2081,2831,1533,1
J4,1166,5,2157,2898,1732,1
J43,1172,10,2230,3047,1875,1
J24,1174,6,2307,3074,1900,1
J10,1082,5,2356,3200,2118,1
J50,1344,8,2401,3257,1913,1
J19,1440,6,2462,3408,1968,1
J5,1486,7,2521,3494,2008,1
J47,1326,2,2620,3518,2192,1
J14,1376,3,2692,3627,2251,1

TT,TWT,T_max,NT,,,
45794,269266,2251,44,,,
