Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J24,682,6,0,341,0,0
J4,800,5,2,417,0,0
J27,662,10,32,433,0,0
J16,690,5,40,523,0,0
J12,684,8,98,537,0,0
J39,718,2,101,576,0,0
J49,612,7,102,632,20,1
J8,654,7,140,654,0,0
J15,706,6,160,685,0,0
J37,734,9,241,762,28,1
J11,866,4,334,851,0,0
J22,730,1,394,869,139,1
J3,906,8,413,982,76,1
J36,734,5,438,1034,300,1
J32,964,3,461,1084,120,1
J19,778,6,549,1154,376,1
J46,860,5,606,1205,345,1
J25,878,9,629,1251,373,1
J7,1000,3,630,1266,266,1
J26,912,1,647,1328,416,1
J9,1024,8,725,1423,399,1
J10,874,5,798,1460,586,1
J28,792,3,803,1520,728,1
J31,886,9,817,1569,683,1
J1,1058,7,867,1674,616,1
J21,928,5,933,1686,758,1
J17,990,2,941,1703,713,1
J14,852,3,989,1744,892,1
J18,924,8,1023,1839,915,1
J33,1110,5,1094,1915,805,1
J23,982,10,1122,1939,957,1
J2,988,4,1200,2034,1046,1
J5,988,7,1246,2064,1076,1
J43,1276,10,1263,2151,875,1
J40,1160,4,1319,2226,1066,1
J35,1008,7,1396,2271,1263,1
J45,886,10,1439,2349,1463,1
J48,1050,4,1496,2361,1311,1
J30,986,4,1584,2412,1426,1
J44,1270,9,1682,2499,1229,1
J34,1144,3,1736,2587,1443,1
J6,1034,10,1802,2609,1575,1
J41,1110,9,1842,2708,1598,1
J13,1422,8,1896,2801,1379,1
J20,1240,2,1987,2895,1655,1
J29,1240,7,1992,2964,1724,1
J47,1294,2,2038,3064,1770,1
J50,1222,8,2056,3118,1896,1
J42,1402,2,2128,3196,1794,1
J38,1304,7,2173,3317,2013,1

TT,TWT,T_max,NT,,,
38113,226591,2013,41,,,
