Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J24,682,6,0,341,0,0
J4,800,5,2,417,0,0
J27,662,10,32,433,0,0
J3,906,8,40,538,0,0
J45,886,10,65,616,0,0
J16,690,5,122,668,0,0
J12,684,8,180,682,0,0
J39,718,2,183,699,0,0
J49,612,7,184,744,132,1
J8,654,7,222,766,112,1
J15,706,6,242,780,74,1
J37,734,9,323,857,123,1
J19,778,6,416,947,169,1
J46,860,5,473,998,138,1
J25,878,9,496,1044,166,1
J44,1270,9,497,1146,0,0
J41,1110,9,551,1251,141,1
J23,982,10,605,1275,293,1
J31,886,9,683,1324,438,1
J21,928,5,733,1336,408,1
J18,924,8,741,1431,507,1
J2,988,4,812,1526,538,1
J5,988,7,858,1556,568,1
J43,1276,10,875,1643,367,1
J13,1422,8,931,1731,309,1
J9,1024,8,1022,1819,795,1
J6,1034,10,1095,1841,807,1
J35,1008,7,1135,1886,878,1
J36,734,5,1178,1938,1204,1
J33,1110,5,1201,2022,912,1
J1,1058,7,1229,2115,1057,1
J40,1160,4,1295,2183,1023,1
J32,964,3,1372,2227,1263,1
J11,866,4,1460,2283,1417,1
J10,874,5,1520,2338,1464,1
J50,1222,8,1525,2436,1214,1
J30,986,4,1597,2481,1495,1
J34,1144,3,1695,2569,1425,1
J38,1304,7,1761,2635,1331,1
J29,1240,7,1813,2757,1517,1
J48,1050,4,1859,2767,1717,1
J7,1000,3,1947,2835,1835,1
J28,792,3,1964,2904,2112,1
J14,852,3,1978,2945,2093,1
J22,730,1,2012,2956,2226,1
J26,912,1,2031,3015,2103,1
J20,1240,2,2109,3147,1907,1
J17,990,2,2114,3178,2188,1
J42,1402,2,2162,3301,1899,1
J47,1294,2,2207,3444,2150,1

TT,TWT,T_max,NT,,,
42515,177896,2226,41,,,
