Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J24,682,6,0,341,0,0
J27,662,10,2,357,0,0
J16,690,5,10,474,0,0
J12,684,8,68,488,0,0
J39,718,2,71,552,0,0
J49,612,7,72,608,0,0
J8,654,7,110,630,0,0
J15,706,6,130,661,0,0
J19,778,6,211,771,0,0
J3,906,8,268,878,0,0
J21,928,5,293,890,0,0
J30,986,4,301,945,0,0
J6,1034,10,399,995,0,0
J47,1294,2,439,1215,0,0
J38,1304,7,457,1281,0,0
J42,1402,2,509,1359,0,0
J34,1144,3,554,1447,303,1
J33,1110,5,620,1523,413,1
J23,982,10,648,1547,565,1
J7,1000,3,726,1580,580,1
J26,912,1,743,1642,730,1
J45,886,10,821,1746,860,1
J46,860,5,878,1797,937,1
J14,852,3,901,1838,986,1
J1,1058,7,935,1931,873,1
J9,1024,8,1001,2013,989,1
J10,874,5,1074,2048,1174,1
J4,800,5,1079,2120,1320,1
J32,964,3,1109,2184,1220,1
J28,792,3,1197,2224,1432,1
J25,878,9,1211,2286,1408,1
J2,988,4,1212,2381,1393,1
J36,734,5,1258,2433,1699,1
J43,1276,10,1281,2520,1244,1
J40,1160,4,1337,2588,1428,1
J5,988,7,1414,2618,1630,1
J18,924,8,1431,2713,1789,1
J35,1008,7,1502,2758,1750,1
J37,734,9,1545,2789,2055,1
J17,990,2,1638,2806,1816,1
J11,866,4,1686,2862,1996,1
J41,1110,9,1746,2961,1851,1
J29,1240,7,1800,3014,1774,1
J50,1222,8,1846,3023,1801,1
J31,886,9,1918,3072,2186,1
J20,1240,2,1968,3162,1922,1
J13,1422,8,1973,3250,1828,1
J22,730,1,2064,3261,2531,1
J44,1270,9,2083,3306,2036,1
J48,1050,4,2137,3310,2260,1

TT,TWT,T_max,NT,,,
48779,286282,2531,34,,,
