Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J26,632,1,0,316,0,0
J27,696,10,7,407,0,0
J6,678,10,64,451,0,0
J49,954,7,119,625,0,0
J37,1108,9,151,779,0,0
J17,750,2,179,789,39,1
J41,624,9,221,826,202,1
J40,768,4,250,879,111,1
J33,750,5,286,946,196,1
J18,786,8,349,989,203,1
J1,1068,7,421,1066,0,0
J23,842,10,450,1077,235,1
J12,1036,8,494,1105,69,1
J8,1118,7,535,1213,95,1
J43,1172,10,617,1281,109,1
J13,856,8,694,1313,457,1
J31,902,9,720,1365,463,1
J15,1014,6,811,1379,365,1
J44,1034,9,863,1490,456,1
J45,1056,10,944,1519,463,1
J3,1022,8,1017,1613,591,1
J29,1114,7,1080,1671,557,1
J38,944,7,1143,1691,747,1
J36,810,5,1229,1758,948,1
J48,788,4,1320,1843,1055,1
J46,904,5,1381,1907,1003,1
J9,1084,8,1446,2018,934,1
J21,820,5,1448,2103,1283,1
J10,1082,5,1502,2165,1083,1
J25,1140,9,1547,2174,1034,1
J35,1108,7,1625,2254,1146,1
J2,930,4,1717,2339,1409,1
J28,1082,3,1745,2426,1344,1
J19,1440,6,1755,2556,1116,1
J5,1486,7,1814,2638,1152,1
J50,1344,8,1913,2695,1351,1
J24,1174,6,1974,2728,1554,1
J11,1062,4,2023,2788,1726,1
J16,1088,5,2068,2868,1780,1
J42,1032,2,2078,2966,1934,1
J4,1166,5,2083,2969,1803,1
J30,1056,4,2156,3006,1950,1
J20,928,2,2229,3103,2175,1
J34,838,3,2274,3128,2290,1
J7,1078,3,2372,3249,2171,1
J14,1376,3,2451,3321,1945,1
J32,1056,3,2538,3435,2379,1
J22,948,1,2560,3471,2523,1
J47,1326,2,2631,3495,2169,1
J39,1298,2,2703,3584,2286,1

TT,TWT,T_max,NT,,,
48901,215994,2523,44,,,
