Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J6,624,10,0,312,0,0
J10,836,5,17,457,0,0
J25,632,9,64,467,0,0
J31,806,9,66,553,0,0
J1,770,7,111,620,0,0
J33,716,5,127,667,0,0
J50,664,8,143,696,32,1
J34,770,3,201,759,0,0
J48,818,4,297,825,7,1
J12,874,8,310,869,0,0
J23,848,10,349,886,38,1
J45,920,10,371,934,14,1
J29,978,7,418,1001,23,1
J43,934,10,495,1069,135,1
J3,1080,8,577,1181,101,1
J27,1078,10,640,1253,175,1
J35,1056,7,711,1359,303,1
J44,920,9,752,1382,462,1
J37,1258,9,795,1453,195,1
J18,1166,8,852,1526,360,1
J21,966,5,948,1574,608,1
J36,866,5,1011,1596,730,1
J15,1068,6,1063,1711,643,1
J41,1258,9,1138,1791,533,1
J30,836,4,1190,1836,1000,1
J5,1314,7,1247,1985,671,1
J9,990,8,1304,2013,1023,1
J46,1026,5,1398,2068,1042,1
J49,1156,7,1432,2165,1009,1
J13,1138,8,1465,2183,1045,1
J8,1036,7,1467,2265,1229,1
J11,1064,4,1483,2360,1296,1
J4,1240,5,1507,2407,1167,1
J16,1154,5,1580,2482,1328,1
J19,1226,6,1587,2542,1316,1
J24,1322,6,1681,2625,1303,1
J2,960,4,1757,2724,1764,1
J38,1354,7,1847,2786,1432,1
J42,792,2,1886,2806,2014,1
J14,1186,3,1928,2903,1717,1
J7,1042,3,1933,2935,1893,1
J32,1020,3,1962,2943,1923,1
J28,1200,3,2020,3032,1832,1
J20,1030,2,2114,3071,2041,1
J40,1122,4,2158,3170,2048,1
J39,900,2,2193,3241,2341,1
J17,1282,2,2267,3338,2056,1
J47,1324,2,2341,3417,2093,1
J22,1100,1,2437,3426,2326,1
J26,1062,1,2475,3484,2422,1

TT,TWT,T_max,NT,,,
45690,183827,2422,42,,,
