Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J49,768,7,0,384,0,0
J9,914,8,14,471,0,0
J21,670,5,56,509,0,0
J15,734,6,86,587,0,0
J41,724,9,156,632,0,0
J14,722,3,193,660,0,0
J44,926,9,271,760,0,0
J42,956,2,275,824,0,0
J29,962,7,322,924,0,0
J43,1078,10,371,977,0,0
J7,1102,3,410,1099,0,0
J46,1186,5,468,1178,0,0
J18,1250,8,558,1245,0,0
J31,1352,9,654,1351,0,0
J25,1500,9,733,1486,0,0
J1,1222,7,806,1583,361,1
J48,1154,4,824,1624,470,1
J26,1232,1,870,1737,505,1
J40,938,4,950,1765,827,1
J33,1016,5,962,1776,760,1
J32,1218,3,1019,1908,690,1
J19,656,6,1097,1947,1291,1
J23,906,10,1124,1968,1062,1
J2,812,4,1187,1971,1159,1
J47,1092,2,1264,2047,955,1
J28,936,3,1322,2121,1185,1
J11,1204,4,1404,2216,1012,1
J8,908,7,1415,2269,1361,1
J38,812,7,1485,2290,1478,1
J10,792,5,1518,2349,1557,1
J27,818,10,1539,2422,1604,1
J13,998,8,1544,2485,1487,1
J45,836,10,1635,2490,1654,1
J39,886,2,1685,2519,1633,1
J6,1104,10,1737,2611,1507,1
J3,1232,8,1747,2710,1478,1
J17,1022,2,1820,2797,1775,1
J24,1026,6,1871,2862,1836,1
J34,1018,3,1932,2893,1875,1
J30,1030,4,1979,2946,1916,1
J50,1124,8,1990,2950,1826,1
J12,882,8,2074,3035,2153,1
J20,1226,2,2162,3128,1902,1
J16,1212,5,2209,3200,1988,1
J36,1152,5,2262,3267,2115,1
J35,1554,7,2354,3336,1782,1
J22,1138,1,2445,3418,2280,1
J37,818,9,2482,3421,2603,1
J5,1230,7,2576,3481,2251,1
J4,844,5,2672,3568,2724,1

TT,TWT,T_max,NT,,,
53062,300463,2724,35,,,
