Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J24,682,6,0,341,0,0
J10,874,5,2,461,0,0
J2,988,4,7,562,0,0
J3,906,8,53,629,0,0
J19,778,6,78,695,0,0
J4,800,5,135,813,13,1
J17,990,2,165,830,0,0
J11,866,4,213,895,29,1
J27,662,10,273,925,263,1
J45,886,10,281,1033,147,1
J33,1110,5,338,1109,0,0
J46,860,5,366,1160,300,1
J5,988,7,389,1190,202,1
J16,690,5,406,1242,552,1
J38,1304,7,464,1308,4,1
J28,792,3,516,1341,549,1
J7,1000,3,530,1360,360,1
J9,1024,8,547,1495,471,1
J12,684,8,620,1509,825,1
J30,986,4,623,1531,545,1
J37,734,9,721,1562,828,1
J39,718,2,814,1582,864,1
J49,612,7,815,1638,1026,1
J8,654,7,853,1660,1006,1
J15,706,6,873,1664,958,1
J18,924,8,954,1775,851,1
J35,1008,7,1025,1820,812,1
J22,730,1,1068,1831,1101,1
J36,734,5,1087,1883,1149,1
J32,964,3,1110,1927,963,1
J25,878,9,1198,1973,1095,1
J13,1422,8,1199,2061,639,1
J50,1222,8,1290,2112,890,1
J31,886,9,1362,2180,1294,1
J14,852,3,1412,2221,1369,1
J26,912,1,1446,2280,1368,1
J21,928,5,1524,2292,1364,1
J23,982,10,1532,2329,1347,1
J43,1276,10,1610,2450,1174,1
J1,1058,7,1666,2543,1485,1
J40,1160,4,1732,2611,1451,1
J48,1050,4,1809,2615,1565,1
J6,1034,10,1897,2637,1603,1
J41,1110,9,1937,2750,1640,1
J29,1240,7,1991,2804,1564,1
J47,1294,2,2037,2904,1610,1
J34,1144,3,2055,2992,1848,1
J20,1240,2,2121,3077,1837,1
J44,1270,9,2126,3124,1854,1
J42,1402,2,2180,3234,1832,1

TT,TWT,T_max,NT,,,
42647,244860,1854,43,,,
