Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J18,860,8,0,430,0,0
J22,910,1,13,493,0,0
J40,1258,4,15,660,0,0
J41,976,9,78,722,0,0
J14,994,3,85,839,0,0
J12,984,8,146,861,0,0
J34,946,3,195,942,0,0
J42,672,2,211,1074,402,1
J44,754,9,213,1112,358,1
J30,806,4,251,1120,314,1
J2,1056,4,324,1257,201,1
J29,1008,7,376,1316,308,1
J24,788,6,388,1338,550,1
J20,928,2,432,1429,501,1
J27,630,10,451,1463,833,1
J49,934,7,470,1502,568,1
J33,860,5,502,1564,704,1
J37,834,9,555,1621,787,1
J26,916,1,581,1644,728,1
J31,962,9,654,1682,720,1
J39,830,2,739,1692,862,1
J28,1096,3,797,1779,683,1
J43,1026,10,866,1869,843,1
J1,866,7,910,1893,1027,1
J48,890,4,956,1914,1024,1
J32,924,3,1017,1998,1074,1
J36,1014,5,1040,2091,1077,1
J13,1050,8,1048,2155,1105,1
J35,970,7,1143,2166,1196,1
J38,1140,7,1231,2247,1107,1
J46,1138,5,1273,2328,1190,1
J7,944,3,1349,2352,1408,1
J21,998,5,1393,2375,1377,1
J8,952,7,1491,2398,1446,1
J23,1304,10,1515,2427,1123,1
J19,936,6,1600,2448,1512,1
J6,984,10,1611,2524,1540,1
J25,974,9,1621,2536,1562,1
J15,1332,6,1628,2660,1328,1
J10,1020,5,1647,2710,1690,1
J17,1194,2,1722,2764,1570,1
J16,1118,5,1806,2861,1743,1
J50,1150,8,1853,2888,1738,1
J47,1044,2,1943,2939,1895,1
J4,1114,5,2028,3005,1891,1
J3,1140,8,2073,3055,1915,1
J9,1332,8,2152,3140,1808,1
J45,1130,10,2237,3151,2021,1
J11,1222,4,2261,3244,2022,1
J5,1292,7,2327,3300,2008,1

TT,TWT,T_max,NT,,,
49759,304218,2022,43,,,
