Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,724,8,0,362,0,0
J39,970,2,10,499,0,0
J14,1210,3,18,664,0,0
J6,1152,10,89,722,0,0
J22,1192,1,141,767,0,0
J29,1286,7,179,928,0,0
J1,1138,7,219,985,0,0
J46,1300,5,284,1119,0,0
J18,1142,8,347,1125,0,0
J27,972,10,432,1205,233,1
J38,848,7,491,1301,453,1
J5,810,7,548,1374,564,1
J49,1006,7,579,1411,405,1
J40,888,4,607,1494,606,1
J11,880,4,653,1561,681,1
J24,794,6,677,1641,847,1
J42,874,2,703,1699,825,1
J25,1056,9,731,1753,697,1
J45,686,10,771,1765,1079,1
J28,838,3,789,1837,999,1
J16,930,5,827,1846,916,1
J9,1050,8,829,1887,837,1
J21,984,5,857,1946,962,1
J34,944,3,921,1991,1047,1
J23,740,10,983,2004,1264,1
J26,910,1,1037,2100,1190,1
J35,886,7,1112,2128,1242,1
J7,904,3,1186,2129,1225,1
J15,840,6,1221,2191,1351,1
J44,820,9,1291,2216,1396,1
J48,1288,4,1325,2264,976,1
J10,1040,5,1351,2361,1321,1
J41,862,9,1396,2385,1523,1
J32,940,3,1423,2477,1537,1
J31,880,9,1507,2526,1646,1
J37,892,9,1571,2577,1685,1
J19,922,6,1650,2611,1689,1
J12,898,8,1747,2612,1714,1
J33,952,5,1815,2615,1663,1
J30,1252,4,1862,2772,1520,1
J20,962,2,1951,2777,1815,1
J17,1004,2,2016,2865,1861,1
J47,1044,2,2099,2923,1879,1
J2,1288,4,2173,3022,1734,1
J4,1096,5,2177,3023,1927,1
J50,1124,8,2264,3026,1902,1
J43,1136,10,2342,3083,1947,1
J8,1170,7,2404,3130,1960,1
J13,1280,8,2493,3261,1981,1
J36,1376,5,2587,3384,2008,1

TT,TWT,T_max,NT,,,
53107,309342,2008,41,,,
