Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J21,560,5,0,280,0,0
J9,1004,8,32,534,0,0
J17,826,2,62,611,0,0
J28,488,3,81,617,129,1
J13,656,8,92,661,5,1
J43,928,10,115,733,0,0
J39,768,2,174,759,0,0
J32,822,3,248,801,0,0
J31,784,9,322,862,78,1
J41,830,9,391,923,93,1
J1,968,7,482,1020,52,1
J6,1060,10,538,1117,57,1
J29,946,7,564,1195,249,1
J15,878,6,597,1263,385,1
J12,1096,8,618,1332,236,1
J36,914,5,680,1389,475,1
J11,868,4,768,1455,587,1
J44,976,9,822,1469,493,1
J25,986,9,850,1490,504,1
J37,1148,9,927,1608,460,1
J23,1094,10,977,1631,537,1
J45,1052,10,1062,1700,648,1
J5,934,7,1123,1745,811,1
J38,930,7,1153,1795,865,1
J8,1018,7,1166,1842,824,1
J27,964,10,1214,1917,953,1
J3,1050,8,1262,1950,900,1
J35,950,7,1354,2073,1123,1
J19,1064,6,1395,2133,1069,1
J50,1324,8,1475,2276,952,1
J18,1342,8,1544,2373,1031,1
J49,1120,7,1561,2386,1266,1
J4,1026,5,1624,2426,1400,1
J16,1248,5,1690,2510,1262,1
J33,1122,5,1788,2598,1476,1
J30,1044,4,1836,2610,1566,1
J40,828,4,1908,2644,1816,1
J48,966,4,1924,2698,1732,1
J34,870,3,1946,2759,1889,1
J2,1178,4,1996,2909,1731,1
J24,1064,6,2074,2951,1887,1
J10,1370,5,2162,3033,1663,1
J7,918,3,2259,3069,2151,1
J46,1106,5,2275,3122,2016,1
J14,880,3,2309,3220,2340,1
J20,892,2,2352,3273,2381,1
J42,1180,2,2408,3386,2206,1
J47,1072,2,2448,3480,2408,1
J26,940,1,2455,3571,2631,1
J22,1018,1,2470,3594,2576,1

TT,TWT,T_max,NT,,,
49913,227882,2631,44,,,
