Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J35,782,7,0,391,0,0
J12,1110,8,1,605,0,0
J1,758,7,20,611,0,0
J28,834,3,32,697,0,0
J42,698,2,94,727,29,1
J3,722,8,119,754,32,1
J22,726,1,137,772,46,1
J24,738,6,148,794,56,1
J48,634,4,168,800,166,1
J46,742,5,244,832,90,1
J33,828,5,271,928,100,1
J11,844,4,289,985,141,1
J7,810,3,365,1001,191,1
J17,938,2,378,1045,107,1
J49,828,7,438,1140,312,1
J30,1004,4,450,1185,181,1
J23,840,10,517,1255,415,1
J38,896,7,529,1307,411,1
J31,956,9,551,1364,408,1
J37,1100,9,618,1414,314,1
J44,880,9,684,1428,548,1
J13,1014,8,735,1484,470,1
J45,968,10,829,1529,561,1
J10,846,5,898,1621,775,1
J18,978,8,931,1631,653,1
J14,882,3,939,1706,824,1
J19,1232,6,1032,1789,557,1
J43,1038,10,1098,1800,762,1
J47,912,2,1141,1831,919,1
J40,1012,4,1174,1871,859,1
J4,1168,5,1233,1974,806,1
J5,992,7,1318,1982,990,1
J26,926,1,1360,2062,1136,1
J32,1038,3,1432,2142,1104,1
J2,1062,4,1500,2153,1091,1
J9,952,8,1572,2244,1292,1
J29,1114,7,1607,2338,1224,1
J25,988,9,1692,2360,1372,1
J50,852,8,1753,2462,1610,1
J36,1210,5,1772,2514,1304,1
J39,1240,2,1864,2629,1389,1
J15,990,6,1959,2655,1665,1
J41,1096,9,2023,2721,1625,1
J16,1282,5,2102,2792,1510,1
J34,1120,3,2184,2886,1766,1
J21,1234,5,2194,2978,1744,1
J8,1334,7,2234,3041,1707,1
J6,1132,10,2316,3121,1989,1
J27,1018,10,2392,3139,2121,1
J20,1174,2,2444,3317,2143,1

TT,TWT,T_max,NT,,,
39515,238923,2143,46,,,
