Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J33,358,5,0,179,0,0
J45,718,10,3,362,0,0
J25,644,9,27,393,0,0
J50,778,8,81,516,0,0
J30,664,4,180,559,0,0
J44,870,9,222,757,0,0
J29,638,7,227,779,141,1
J47,866,2,310,809,0,0
J7,824,3,349,820,0,0
J36,982,5,416,938,0,0
J34,1078,3,440,1045,0,0
J4,1212,5,449,1183,0,0
J17,1258,2,521,1258,0,0
J43,1090,10,554,1264,174,1
J22,1034,1,614,1443,409,1
J16,1150,5,655,1585,435,1
J39,1084,2,712,1655,571,1
J41,1158,9,759,1689,531,1
J10,916,5,819,1708,792,1
J12,1074,8,862,1817,743,1
J3,1424,8,952,1934,510,1
J13,822,8,995,1939,1117,1
J46,1116,5,1018,2060,944,1
J23,1098,10,1070,2176,1078,1
J48,1174,4,1077,2240,1066,1
J11,1288,4,1091,2322,1034,1
J27,1038,10,1183,2358,1320,1
J1,878,7,1198,2390,1512,1
J6,906,10,1266,2421,1515,1
J38,822,7,1325,2463,1641,1
J42,970,2,1395,2492,1522,1
J31,934,9,1406,2541,1607,1
J19,954,6,1435,2551,1597,1
J49,854,7,1504,2558,1704,1
J24,1098,6,1569,2607,1509,1
J32,1028,3,1643,2736,1708,1
J40,882,4,1707,2795,1913,1
J26,896,1,1785,2799,1903,1
J20,902,2,1852,2904,2002,1
J5,862,7,1908,2938,2076,1
J14,1128,3,1995,3000,1872,1
J2,1106,4,2015,3071,1965,1
J21,1028,5,2055,3138,2110,1
J37,1016,9,2071,3192,2176,1
J28,928,3,2143,3236,2308,1
J35,1090,7,2228,3254,2164,1
J18,1140,8,2263,3340,2200,1
J9,904,8,2270,3362,2458,1
J8,1132,7,2354,3430,2298,1
J15,850,6,2443,3433,2583,1

TT,TWT,T_max,NT,,,
55208,324289,2583,38,,,
