Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,724,8,0,362,0,0
J38,848,7,10,458,0,0
J5,810,7,67,531,0,0
J24,794,6,98,611,0,0
J42,874,2,124,669,0,0
J39,970,2,152,757,0,0
J45,686,10,160,769,83,1
J28,838,3,178,841,3,1
J23,740,10,216,854,114,1
J15,840,6,270,916,76,1
J44,820,9,340,941,121,1
J11,880,4,374,1012,132,1
J37,892,9,398,1063,171,1
J35,886,7,477,1091,205,1
J6,1152,10,551,1164,12,1
J41,862,9,603,1188,326,1
J22,1192,1,630,1302,110,1
J12,898,8,668,1303,405,1
J49,1006,7,736,1384,378,1
J21,984,5,764,1457,473,1
J31,880,9,828,1518,638,1
J26,910,1,892,1614,704,1
J27,972,10,967,1662,690,1
J34,944,3,1026,1707,763,1
J19,922,6,1088,1741,819,1
J33,952,5,1185,1744,792,1
J20,962,2,1232,1784,822,1
J40,888,4,1297,1884,996,1
J32,940,3,1343,1976,1036,1
J25,1056,9,1427,2030,974,1
J7,904,3,1467,2031,1127,1
J17,1004,2,1502,2119,1115,1
J43,1136,10,1585,2179,1043,1
J47,1044,2,1647,2296,1252,1
J30,1252,4,1721,2435,1183,1
J10,1040,5,1810,2532,1492,1
J50,1124,8,1855,2535,1411,1
J9,1050,8,1933,2616,1566,1
J8,1170,7,1961,2649,1479,1
J4,1096,5,2050,2697,1601,1
J16,930,5,2137,2728,1798,1
J13,1280,8,2139,2883,1603,1
J46,1300,5,2233,3017,1717,1
J1,1138,7,2296,3067,1929,1
J29,1286,7,2361,3186,1900,1
J36,1376,5,2401,3234,1858,1
J18,1142,8,2439,3257,2115,1
J2,1288,4,2524,3407,2119,1
J14,1210,3,2528,3480,2270,1
J48,1288,4,2599,3528,2240,1

TT,TWT,T_max,NT,,,
43661,241021,2270,44,,,
