Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J26,632,1,0,316,0,0
J27,696,10,7,407,0,0
J6,678,10,64,451,0,0
J17,750,2,119,527,0,0
J41,624,9,161,564,0,0
J40,768,4,190,617,0,0
J33,750,5,226,736,0,0
J18,786,8,289,779,0,0
J13,856,8,361,811,0,0
J22,948,1,387,903,0,0
J7,1078,3,458,1057,0,0
J25,1140,9,537,1107,0,0
J19,1440,6,615,1358,0,0
J5,1486,7,674,1444,0,0
J47,1326,2,773,1468,142,1
J39,1298,2,845,1560,262,1
J43,1172,10,921,1687,515,1
J50,1344,8,998,1738,394,1
J37,1108,9,1059,1868,760,1
J15,1014,6,1087,1882,868,1
J10,1082,5,1139,2003,921,1
J9,1084,8,1184,2100,1016,1
J32,1056,3,1186,2192,1136,1
J31,902,9,1208,2244,1342,1
J45,1056,10,1299,2251,1195,1
J2,930,4,1372,2285,1355,1
J20,928,2,1400,2356,1428,1
J49,954,7,1445,2450,1496,1
J14,1376,3,1477,2515,1139,1
J3,1022,8,1564,2581,1559,1
J28,1082,3,1627,2668,1586,1
J11,1062,4,1637,2708,1646,1
J4,1166,5,1682,2711,1545,1
J35,1108,7,1755,2780,1672,1
J16,1088,5,1847,2860,1772,1
J46,904,5,1857,2924,2020,1
J29,1114,7,1922,2982,1868,1
J42,1032,2,1985,3080,2048,1
J44,1034,9,1990,3154,2120,1
J38,944,7,2071,3174,2230,1
J12,1036,8,2157,3182,2146,1
J34,838,3,2198,3183,2345,1
J23,842,10,2296,3194,2352,1
J21,820,5,2340,3282,2462,1
J30,1056,4,2394,3307,2251,1
J36,810,5,2467,3368,2558,1
J48,788,4,2558,3453,2665,1
J24,1174,6,2619,3480,2306,1
J1,1068,7,2668,3557,2489,1
J8,1118,7,2697,3646,2528,1

TT,TWT,T_max,NT,,,
58137,338999,2665,36,,,
