Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J6,624,10,0,312,0,0
J10,836,5,17,457,0,0
J25,632,9,64,467,0,0
J31,806,9,66,553,0,0
J1,770,7,111,620,0,0
J33,716,5,127,667,0,0
J11,1064,4,143,777,0,0
J50,664,8,167,806,142,1
J34,770,3,225,858,88,1
J48,818,4,321,924,106,1
J36,866,5,334,946,80,1
J42,792,2,386,1015,223,1
J23,848,10,428,1032,184,1
J7,1042,3,450,1083,41,1
J16,1154,5,479,1192,38,1
J45,920,10,486,1232,312,1
J20,1030,2,533,1271,241,1
J43,934,10,577,1309,375,1
J21,966,5,659,1357,391,1
J44,920,9,722,1380,460,1
J30,836,4,765,1430,594,1
J12,874,8,822,1495,621,1
J39,900,2,861,1581,681,1
J9,990,8,935,1645,655,1
J46,1026,5,1029,1730,704,1
J29,978,7,1063,1766,788,1
J3,1080,8,1140,1858,778,1
J26,1062,1,1203,1892,830,1
J22,1100,1,1214,1907,807,1
J32,1020,3,1252,1915,895,1
J27,1078,10,1310,2050,972,1
J8,1036,7,1381,2136,1100,1
J49,1156,7,1397,2233,1077,1
J28,1200,3,1430,2283,1083,1
J35,1056,7,1524,2381,1325,1
J15,1068,6,1565,2418,1350,1
J18,1166,8,1640,2491,1325,1
J5,1314,7,1736,2597,1283,1
J13,1138,8,1793,2615,1477,1
J47,1324,2,1795,2697,1373,1
J19,1226,6,1891,2757,1531,1
J40,1122,4,1985,2839,1717,1
J41,1258,9,2020,2871,1613,1
J37,1258,9,2072,2926,1668,1
J2,960,4,2129,3060,2100,1
J4,1240,5,2219,3107,1867,1
J38,1354,7,2292,3177,1823,1
J17,1282,2,2331,3274,1992,1
J24,1322,6,2405,3373,2051,1
J14,1186,3,2481,3470,2284,1

TT,TWT,T_max,NT,,,
41045,230745,2284,43,,,
