Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J26,940,1,0,470,0,0
J9,1004,8,15,568,0,0
J6,1060,10,45,687,0,0
J18,1342,8,71,835,0,0
J35,950,7,88,929,0,0
J42,1180,2,129,992,0,0
J1,968,7,169,1089,121,1
J33,1122,5,225,1170,48,1
J46,1106,5,273,1173,67,1
J38,930,7,307,1178,248,1
J19,1064,6,320,1233,169,1
J12,1096,8,400,1354,258,1
J11,868,4,462,1420,552,1
J44,976,9,516,1434,458,1
J15,878,6,544,1502,624,1
J47,1072,2,565,1596,524,1
J37,1148,9,572,1662,514,1
J21,560,5,622,1671,1111,1
J8,1018,7,654,1715,697,1
J43,928,10,702,1787,859,1
J17,826,2,761,1864,1038,1
J29,946,7,780,1924,978,1
J14,880,3,813,1979,1099,1
J28,488,3,856,1985,1497,1
J13,656,8,867,2029,1373,1
J39,768,2,890,2055,1287,1
J32,822,3,964,2090,1268,1
J31,784,9,1038,2151,1367,1
J41,830,9,1107,2212,1382,1
J5,934,7,1198,2257,1323,1
J40,828,4,1228,2291,1463,1
J34,870,3,1244,2342,1472,1
J20,892,2,1294,2387,1495,1
J25,986,9,1350,2406,1420,1
J36,914,5,1427,2463,1549,1
J3,1050,8,1515,2479,1429,1
J48,966,4,1607,2533,1567,1
J45,1052,10,1629,2576,1524,1
J7,918,3,1690,2612,1694,1
J27,964,10,1706,2687,1723,1
J2,1178,4,1754,2767,1589,1
J22,1018,1,1832,2790,1772,1
J24,1064,6,1918,2839,1775,1
J4,1026,5,2006,2879,1853,1
J30,1044,4,2072,2907,1863,1
J23,1094,10,2144,2964,1870,1
J49,1120,7,2229,3008,1888,1
J16,1248,5,2292,3099,1851,1
J50,1324,8,2390,3213,1889,1
J10,1370,5,2459,3295,1925,1

TT,TWT,T_max,NT,,,
52473,299520,1925,44,,,
