Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J20,638,2,0,319,0,0
J5,772,7,2,426,0,0
J42,746,2,9,439,0,0
J19,816,6,62,546,0,0
J9,706,8,101,561,0,0
J10,790,5,106,660,0,0
J44,750,9,140,741,0,0
J31,956,9,170,824,0,0
J33,842,5,172,846,4,1
J29,836,7,209,919,83,1
J46,844,5,304,1017,173,1
J18,872,8,357,1025,153,1
J13,846,8,372,1053,207,1
J36,1048,5,397,1123,75,1
J27,926,10,455,1162,236,1
J1,1140,7,553,1347,207,1
J8,936,7,602,1385,449,1
J23,1060,10,695,1525,465,1
J45,932,10,719,1538,606,1
J25,1050,9,733,1548,498,1
J21,1116,5,752,1662,546,1
J24,986,6,807,1682,696,1
J43,1326,10,826,1755,429,1
J6,1062,10,916,1807,745,1
J49,1056,7,939,1867,811,1
J50,1016,8,964,1900,884,1
J12,1226,8,1014,2037,811,1
J16,1042,5,1092,2090,1048,1
J3,942,8,1161,2129,1187,1
J41,1122,9,1191,2222,1100,1
J4,1204,5,1229,2293,1089,1
J38,1148,7,1314,2332,1184,1
J7,850,3,1392,2353,1503,1
J35,1204,7,1448,2461,1257,1
J37,896,9,1539,2516,1620,1
J34,964,3,1572,2612,1648,1
J28,980,3,1645,2671,1691,1
J11,1144,4,1694,2739,1595,1
J15,1340,6,1766,2789,1449,1
J40,1042,4,1839,2872,1830,1
J30,1052,4,1892,2882,1830,1
J48,1006,4,1963,2976,1970,1
J2,1186,4,2014,3109,1923,1
J32,1150,3,2024,3202,2052,1
J39,972,2,2079,3253,2281,1
J17,974,2,2139,3280,2306,1
J14,1216,3,2157,3375,2159,1
J47,1632,2,2188,3462,1830,1
J22,978,1,2275,3521,2543,1
J26,1224,1,2308,3580,2356,1

TT,TWT,T_max,NT,,,
47529,216674,2543,42,,,
