Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,382,8,0,191,0,0
J17,568,2,9,300,0,0
J18,310,8,45,318,8,1
J14,480,3,93,354,0,0
J4,446,5,119,400,0,0
J9,438,8,181,492,54,1
J16,518,5,223,559,41,1
J11,636,4,252,649,13,1
J7,666,3,291,705,39,1
J20,528,2,325,777,249,1
J2,650,4,420,823,173,1
J3,586,8,439,867,281,1
J8,546,7,538,900,354,1
J12,614,8,610,963,349,1
J6,484,10,689,994,510,1
J19,614,6,782,1089,475,1
J15,646,6,839,1188,542,1
J10,662,5,911,1262,600,1
J1,730,7,976,1341,611,1
J5,768,7,1029,1418,650,1

TT,TWT,T_max,NT,,,
4949,32607,650,16,,,
