Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J9,504,8,0,252,0,0
J2,466,4,9,343,0,0
J17,412,2,29,426,14,1
J14,534,3,42,467,0,0
J19,752,6,88,528,0,0
J10,518,5,128,617,99,1
J1,322,7,190,625,303,1
J3,484,8,224,670,186,1
J11,504,4,281,681,177,1
J12,252,8,367,735,483,1
J16,598,5,380,833,235,1
J6,320,10,432,851,531,1
J4,518,5,472,906,388,1
J20,590,2,519,925,335,1
J5,540,7,579,1000,460,1
J18,578,8,641,1036,458,1
J15,566,6,711,1100,534,1
J13,600,8,794,1138,538,1
J7,638,3,872,1197,559,1
J8,766,7,946,1329,563,1

TT,TWT,T_max,NT,,,
5863,37809,563,16,,,
