Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J14,184,3,0,92,0,0
J9,564,8,40,322,0,0
J10,390,5,63,353,0,0
J3,486,8,108,416,0,0
J2,548,4,135,446,0,0
J7,572,3,173,540,0,0
J5,604,7,227,599,0,0
J13,696,8,322,677,0,0
J19,476,6,365,757,281,1
J12,548,8,408,828,280,1
J4,530,5,451,863,333,1
J16,514,5,539,914,400,1
J11,604,4,593,968,364,1
J8,536,7,679,1001,465,1
J17,492,2,742,1077,585,1
J20,524,2,777,1149,625,1
J6,492,10,827,1247,755,1
J15,510,6,882,1326,816,1
J18,482,8,919,1382,900,1
J1,640,7,978,1451,811,1

TT,TWT,T_max,NT,,,
6615,40045,900,12,,,
