Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,252,8,0,126,0,0
J9,414,8,15,250,0,0
J13,394,8,42,258,0,0
J8,442,7,56,334,0,0
J19,538,6,94,414,0,0
J14,470,3,162,463,0,0
J1,546,7,191,521,0,0
J2,578,4,245,577,0,0
J4,676,5,328,666,0,0
J17,382,2,399,724,342,1
J10,610,5,431,737,127,1
J7,556,3,518,800,244,1
J11,514,4,571,918,404,1
J6,554,10,647,958,404,1
J20,540,2,683,986,446,1
J16,530,5,777,1081,551,1
J15,450,6,854,1128,678,1
J5,706,7,866,1224,518,1
J18,686,8,943,1286,600,1
J12,468,8,1030,1358,890,1

TT,TWT,T_max,NT,,,
5204,30968,890,11,,,
