Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J4,302,5,0,151,0,0
J10,408,5,4,208,0,0
J16,404,5,11,303,0,0
J7,436,3,60,367,0,0
J3,586,8,92,430,0,0
J5,440,7,93,449,9,1
J8,486,7,157,535,49,1
J15,388,6,224,572,184,1
J17,632,2,313,659,27,1
J9,596,8,315,688,92,1
J14,544,3,388,709,165,1
J13,474,8,448,770,296,1
J2,494,4,546,868,374,1
J6,688,10,582,947,259,1
J19,572,6,656,956,384,1
J12,526,8,735,1060,534,1
J11,600,4,799,1099,499,1
J20,610,2,877,1207,597,1
J1,650,7,930,1301,651,1
J18,648,8,967,1397,749,1

TT,TWT,T_max,NT,,,
4869,29564,749,15,,,
