Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J10,230,5,0,115,0,0
J13,472,8,3,247,0,0
J5,470,7,30,350,0,0
J1,332,7,39,395,63,1
J9,476,8,54,429,0,0
J7,488,3,96,468,0,0
J4,536,5,123,531,0,0
J17,496,2,171,611,115,1
J19,500,6,259,648,148,1
J2,472,4,309,721,249,1
J14,310,3,373,743,433,1
J16,374,5,403,777,403,1
J15,432,6,418,820,388,1
J12,540,8,427,861,321,1
J20,576,2,481,955,379,1
J18,444,8,538,971,527,1
J11,564,4,593,1062,498,1
J3,636,8,604,1130,494,1
J8,688,7,668,1215,527,1
J6,860,10,702,1316,456,1

TT,TWT,T_max,NT,,,
5001,29932,527,14,,,
