Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J6,492,10,0,246,0,0
J7,572,3,55,351,0,0
J18,482,8,109,407,0,0
J15,510,6,168,486,0,0
J3,486,8,205,547,61,1
J9,564,8,232,624,60,1
J14,184,3,255,633,449,1
J17,492,2,295,709,217,1
J12,548,8,330,780,232,1
J4,530,5,373,815,285,1
J2,548,4,461,845,297,1
J11,604,4,499,899,295,1
J19,476,6,585,979,503,1
J10,390,5,628,1010,620,1
J8,536,7,673,1043,507,1
J20,524,2,736,1115,591,1
J16,514,5,786,1166,652,1
J5,604,7,840,1219,615,1
J1,640,7,935,1288,648,1
J13,696,8,961,1366,670,1

TT,TWT,T_max,NT,,,
6702,36708,670,16,,,
