Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J14,294,3,0,147,0,0
J2,168,4,5,160,0,0
J20,274,2,32,218,0,0
J11,476,4,70,312,0,0
J13,478,8,92,374,0,0
J5,410,7,124,394,0,0
J3,384,8,135,401,17,1
J8,426,7,190,456,30,1
J17,474,2,254,548,74,1
J6,508,10,295,617,109,1
J7,578,3,313,662,84,1
J16,502,5,355,727,225,1
J18,632,8,367,787,155,1
J1,514,7,452,878,364,1
J9,702,8,523,907,205,1
J12,638,8,596,991,353,1
J19,688,6,649,1010,322,1
J4,616,5,724,1105,489,1
J15,704,6,814,1182,478,1
J10,644,5,908,1263,619,1

TT,TWT,T_max,NT,,,
3524,21553,619,14,,,
