Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,336,7,0,168,0,0
J11,340,4,18,242,0,0
J16,410,5,20,323,0,0
J13,524,8,34,413,0,0
J1,518,7,125,451,0,0
J12,398,8,152,500,102,1
J9,286,8,191,510,224,1
J18,494,8,247,531,37,1
J19,406,6,269,577,171,1
J15,350,6,305,588,238,1
J6,632,10,338,740,108,1
J14,580,3,379,774,194,1
J17,480,2,460,825,345,1
J7,354,3,548,882,528,1
J8,664,7,585,963,299,1
J10,536,5,643,1003,467,1
J20,474,2,663,1030,556,1
J4,486,5,728,1051,565,1
J2,628,4,822,1159,531,1
J3,658,8,914,1243,585,1

TT,TWT,T_max,NT,,,
4950,24463,585,15,,,
