Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J31,956,1.0,0,478.0,0,0
J5,772,1.0,2.0,548.0,0,0
J22,978,1.0,9.0,658.0,0,0
J41,1122,1.0,42.0,764.0,0,0
J14,1216,1.0,80.0,877.0,0,0
J1,1140,1.0,111.0,952.0,0,0
J11,1144,1.0,160.0,1008.0,0,0
J49,1056,1.0,232.0,1011.0,0,0
J36,1048,1.0,257.0,1058.0,10.0,1
J19,816,1.0,315.0,1130.0,314.0,1
J23,1060,1.0,354.0,1284.0,224.0,1
J25,1050,1.0,378.0,1294.0,244.0,1
J48,1006,1.0,397.0,1367.0,361.0,1
J37,896,1.0,448.0,1426.0,530.0,1
J18,872,1.0,481.0,1462.0,590.0,1
J42,746,1.0,496.0,1481.0,735.0,1
J9,706,1.0,549.0,1501.0,795.0,1
J20,638,1.0,554.0,1631.0,993.0,1
J46,844,1.0,556.0,1729.0,885.0,1
J28,980,1.0,609.0,1782.0,802.0,1
J40,1042,1.0,658.0,1865.0,823.0,1
J21,1116,1.0,711.0,1922.0,806.0,1
J8,936,1.0,766.0,1954.0,1018.0,1
J34,964,1.0,859.0,2029.0,1065.0,1
J13,846,1.0,932.0,2052.0,1206.0,1
J17,974,1.0,957.0,2079.0,1105.0,1
J10,790,1.0,975.0,2135.0,1345.0,1
J7,850,1.0,1009.0,2140.0,1290.0,1
J29,836,1.0,1065.0,2213.0,1377.0,1
J39,972,1.0,1160.0,2264.0,1292.0,1
J44,750,1.0,1220.0,2345.0,1595.0,1
J27,926,1.0,1250.0,2363.0,1437.0,1
J2,1186,1.0,1348.0,2431.0,1245.0,1
J45,932,1.0,1358.0,2444.0,1512.0,1
J33,842,1.0,1372.0,2466.0,1624.0,1
J3,942,1.0,1409.0,2505.0,1563.0,1
J16,1042,1.0,1439.0,2558.0,1516.0,1
J24,986,1.0,1508.0,2578.0,1592.0,1
J6,1062,1.0,1527.0,2621.0,1559.0,1
J50,1016,1.0,1550.0,2642.0,1626.0,1
J30,1052,1.0,1600.0,2652.0,1600.0,1
J35,1204,1.0,1671.0,2736.0,1532.0,1
J12,1226,1.0,1762.0,2808.0,1582.0,1
J15,1340,1.0,1840.0,2858.0,1518.0,1
J32,1150,1.0,1913.0,2951.0,1801.0,1
J38,1148,1.0,1968.0,2983.0,1835.0,1
J4,1204,1.0,2046.0,3054.0,1850.0,1
J26,1224,1.0,2131.0,3075.0,1851.0,1
J43,1326,1.0,2228.0,3183.0,1857.0,1
J47,1632,1.0,2318.0,3361.0,1729.0,1

TT,TWT,T_max,NT
50234.0,50234.0,1857.0,42
