Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,772,1.0,0,386.0,0,0
J42,746,1.0,7.0,399.0,0,0
J44,750,1.0,60.0,492.0,0,0
J9,706,1.0,90.0,503.0,0,0
J20,638,1.0,95.0,633.0,0,0
J19,816,1.0,97.0,672.0,0,0
J10,790,1.0,136.0,759.0,0,0
J13,846,1.0,170.0,809.0,0,0
J7,850,1.0,195.0,839.0,0,0
J48,1006,1.0,251.0,949.0,0,0
J12,1226,1.0,302.0,1104.0,0,0
J35,1204,1.0,380.0,1188.0,0,0
J15,1340,1.0,471.0,1260.0,0,0
J47,1632,1.0,544.0,1478.0,0,0
J43,1326,1.0,631.0,1507.0,181.0,1
J26,1224,1.0,721.0,1619.0,395.0,1
J14,1216,1.0,818.0,1783.0,567.0,1
J4,1204,1.0,849.0,1854.0,650.0,1
J2,1186,1.0,934.0,1922.0,736.0,1
J32,1150,1.0,944.0,2015.0,865.0,1
J38,1148,1.0,999.0,2047.0,899.0,1
J11,1144,1.0,1077.0,2103.0,959.0,1
J1,1140,1.0,1149.0,2197.0,1057.0,1
J41,1122,1.0,1198.0,2282.0,1160.0,1
J21,1116,1.0,1236.0,2359.0,1243.0,1
J30,1052,1.0,1291.0,2399.0,1347.0,1
J6,1062,1.0,1362.0,2442.0,1380.0,1
J23,1060,1.0,1385.0,2571.0,1511.0,1
J49,1056,1.0,1409.0,2574.0,1518.0,1
J16,1042,1.0,1434.0,2627.0,1585.0,1
J25,1050,1.0,1503.0,2637.0,1587.0,1
J36,1048,1.0,1522.0,2719.0,1671.0,1
J40,1042,1.0,1580.0,2836.0,1794.0,1
J50,1016,1.0,1633.0,2857.0,1841.0,1
J24,986,1.0,1683.0,2877.0,1891.0,1
J28,980,1.0,1702.0,2967.0,1987.0,1
J17,974,1.0,1751.0,2994.0,2020.0,1
J22,978,1.0,1769.0,3114.0,2136.0,1
J39,972,1.0,1802.0,3187.0,2215.0,1
J34,964,1.0,1862.0,3262.0,2298.0,1
J3,942,1.0,1935.0,3301.0,2359.0,1
J31,956,1.0,1965.0,3375.0,2419.0,1
J27,926,1.0,1967.0,3393.0,2467.0,1
J8,936,1.0,2065.0,3499.0,2563.0,1
J45,932,1.0,2158.0,3512.0,2580.0,1
J37,896,1.0,2172.0,3618.0,2722.0,1
J18,872,1.0,2205.0,3668.0,2796.0,1
J33,842,1.0,2220.0,3741.0,2899.0,1
J46,844,1.0,2257.0,3855.0,3011.0,1
J29,836,1.0,2310.0,3928.0,3092.0,1

TT,TWT,T_max,NT
62401.0,62401.0,3092.0,36
