Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J48,818,1.0,0,409.0,0,0
J33,716,1.0,13.0,467.0,0,0
J50,664,1.0,29.0,496.0,0,0
J25,632,1.0,87.0,506.0,0,0
J31,806,1.0,89.0,600.0,0,0
J6,624,1.0,134.0,654.0,30.0,1
J34,770,1.0,151.0,732.0,0,0
J1,770,1.0,247.0,806.0,36.0,1
J30,836,1.0,263.0,851.0,15.0,1
J10,836,1.0,320.0,926.0,90.0,1
J35,1056,1.0,367.0,1024.0,0,0
J7,1042,1.0,408.0,1056.0,14.0,1
J42,792,1.0,437.0,1080.0,288.0,1
J14,1186,1.0,479.0,1177.0,0,0
J44,920,1.0,484.0,1200.0,280.0,1
J23,848,1.0,527.0,1217.0,369.0,1
J43,934,1.0,549.0,1255.0,321.0,1
J20,1030,1.0,631.0,1294.0,264.0,1
J45,920,1.0,675.0,1334.0,414.0,1
J36,866,1.0,722.0,1373.0,507.0,1
J2,960,1.0,774.0,1535.0,575.0,1
J9,990,1.0,864.0,1563.0,573.0,1
J46,1026,1.0,958.0,1618.0,592.0,1
J40,1122,1.0,992.0,1700.0,578.0,1
J49,1156,1.0,1027.0,1797.0,641.0,1
J8,1036,1.0,1060.0,1874.0,838.0,1
J13,1138,1.0,1076.0,1892.0,754.0,1
J3,1080,1.0,1078.0,1949.0,869.0,1
J15,1068,1.0,1141.0,1986.0,918.0,1
J21,966,1.0,1216.0,2034.0,1068.0,1
J12,874,1.0,1279.0,2068.0,1194.0,1
J32,1020,1.0,1318.0,2076.0,1056.0,1
J18,1166,1.0,1376.0,2149.0,983.0,1
J27,1078,1.0,1472.0,2215.0,1137.0,1
J39,900,1.0,1543.0,2246.0,1346.0,1
J29,978,1.0,1617.0,2312.0,1334.0,1
J11,1064,1.0,1694.0,2437.0,1373.0,1
J26,1062,1.0,1718.0,2439.0,1377.0,1
J17,1282,1.0,1729.0,2547.0,1265.0,1
J28,1200,1.0,1803.0,2597.0,1397.0,1
J16,1154,1.0,1897.0,2692.0,1538.0,1
J19,1226,1.0,1904.0,2752.0,1526.0,1
J4,1240,1.0,1998.0,2799.0,1559.0,1
J37,1258,1.0,2071.0,2854.0,1596.0,1
J47,1324,1.0,2128.0,2937.0,1613.0,1
J41,1258,1.0,2224.0,2978.0,1720.0,1
J24,1322,1.0,2276.0,3112.0,1790.0,1
J5,1314,1.0,2352.0,3209.0,1895.0,1
J38,1354,1.0,2409.0,3271.0,1917.0,1
J22,1100,1.0,2448.0,3280.0,2180.0,1

TT,TWT,T_max,NT
39830.0,39830.0,2180.0,42
