Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J18,860,1.0,0,430.0,0,0
J37,834,1.0,13.0,487.0,0,0
J42,672,1.0,39.0,536.0,0,0
J14,994,1.0,41.0,646.0,0,0
J44,754,1.0,102.0,680.0,0,0
J33,860,1.0,140.0,742.0,0,0
J20,928,1.0,193.0,833.0,0,0
J30,806,1.0,212.0,835.0,29.0,1
J29,1008,1.0,285.0,894.0,0,0
J27,630,1.0,297.0,928.0,298.0,1
J49,934,1.0,316.0,967.0,33.0,1
J1,866,1.0,348.0,991.0,125.0,1
J43,1026,1.0,394.0,1098.0,72.0,1
J7,944,1.0,438.0,1122.0,178.0,1
J4,1114,1.0,482.0,1205.0,91.0,1
J8,952,1.0,527.0,1228.0,276.0,1
J35,970,1.0,551.0,1286.0,316.0,1
J39,830,1.0,639.0,1296.0,466.0,1
J24,788,1.0,697.0,1318.0,530.0,1
J48,890,1.0,741.0,1351.0,461.0,1
J13,1050,1.0,802.0,1485.0,435.0,1
J34,946,1.0,897.0,1518.0,572.0,1
J31,962,1.0,913.0,1605.0,643.0,1
J36,1014,1.0,998.0,1701.0,687.0,1
J40,1258,1.0,1006.0,1741.0,483.0,1
J12,984,1.0,1069.0,1763.0,779.0,1
J32,924,1.0,1118.0,1856.0,932.0,1
J6,984,1.0,1141.0,1902.0,918.0,1
J21,998,1.0,1151.0,1925.0,927.0,1
J3,1140,1.0,1249.0,2008.0,868.0,1
J19,936,1.0,1328.0,2019.0,1083.0,1
J2,1056,1.0,1339.0,2144.0,1088.0,1
J22,910,1.0,1391.0,2176.0,1266.0,1
J26,916,1.0,1393.0,2223.0,1307.0,1
J11,1222,1.0,1466.0,2316.0,1094.0,1
J45,1130,1.0,1532.0,2327.0,1197.0,1
J46,1138,1.0,1556.0,2415.0,1277.0,1
J50,1150,1.0,1632.0,2442.0,1292.0,1
J41,976,1.0,1722.0,2504.0,1528.0,1
J10,1020,1.0,1729.0,2554.0,1534.0,1
J28,1096,1.0,1804.0,2665.0,1569.0,1
J47,1044,1.0,1873.0,2716.0,1672.0,1
J25,974,1.0,1958.0,2728.0,1754.0,1
J16,1118,1.0,1965.0,2852.0,1734.0,1
J38,1140,1.0,2012.0,2957.0,1817.0,1
J5,1292,1.0,2054.0,2998.0,1706.0,1
J17,1194,1.0,2151.0,3062.0,1868.0,1
J9,1332,1.0,2235.0,3135.0,1803.0,1
J15,1332,1.0,2320.0,3267.0,1935.0,1
J23,1304,1.0,2339.0,3322.0,2018.0,1

TT,TWT,T_max,NT
40661.0,40661.0,2018.0,42
