Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J9,1050,1.0,0,525.0,0,0
J5,810,1.0,28.0,609.0,0,0
J24,794,1.0,59.0,689.0,0,0
J42,874,1.0,85.0,747.0,0,0
J48,1288,1.0,113.0,795.0,0,0
J22,1192,1.0,139.0,861.0,0,0
J14,1210,1.0,177.0,1012.0,0,0
J10,1040,1.0,248.0,1109.0,69.0,1
J23,740,1.0,293.0,1122.0,382.0,1
J3,724,1.0,347.0,1216.0,492.0,1
J25,1056,1.0,357.0,1270.0,214.0,1
J47,1044,1.0,397.0,1328.0,284.0,1
J29,1286,1.0,471.0,1424.0,138.0,1
J6,1152,1.0,511.0,1482.0,330.0,1
J11,880,1.0,563.0,1549.0,669.0,1
J44,820,1.0,587.0,1574.0,754.0,1
J15,840,1.0,621.0,1636.0,796.0,1
J39,970,1.0,691.0,1724.0,754.0,1
J27,972,1.0,699.0,1772.0,800.0,1
J45,686,1.0,758.0,1784.0,1098.0,1
J33,952,1.0,776.0,1787.0,835.0,1
J28,838,1.0,823.0,1859.0,1021.0,1
J35,886,1.0,861.0,1887.0,1001.0,1
J38,848,1.0,935.0,1983.0,1135.0,1
J41,862,1.0,992.0,2007.0,1145.0,1
J31,880,1.0,1019.0,2056.0,1176.0,1
J37,892,1.0,1083.0,2107.0,1215.0,1
J4,1096,1.0,1162.0,2108.0,1012.0,1
J26,910,1.0,1249.0,2204.0,1294.0,1
J34,944,1.0,1324.0,2249.0,1305.0,1
J40,888,1.0,1386.0,2332.0,1444.0,1
J16,930,1.0,1432.0,2341.0,1411.0,1
J20,962,1.0,1434.0,2346.0,1384.0,1
J2,1288,1.0,1499.0,2445.0,1157.0,1
J46,1300,1.0,1503.0,2545.0,1245.0,1
J32,940,1.0,1566.0,2637.0,1697.0,1
J12,898,1.0,1650.0,2638.0,1740.0,1
J19,922,1.0,1718.0,2672.0,1750.0,1
J18,1142,1.0,1815.0,2678.0,1536.0,1
J7,904,1.0,1900.0,2679.0,1775.0,1
J21,984,1.0,1935.0,2758.0,1774.0,1
J17,1004,1.0,1999.0,2846.0,1842.0,1
J49,1006,1.0,2082.0,2883.0,1877.0,1
J30,1252,1.0,2110.0,2974.0,1722.0,1
J50,1124,1.0,2199.0,2977.0,1853.0,1
J1,1138,1.0,2277.0,3053.0,1915.0,1
J43,1136,1.0,2342.0,3076.0,1940.0,1
J8,1170,1.0,2404.0,3122.0,1952.0,1
J13,1280,1.0,2493.0,3247.0,1967.0,1
J36,1376,1.0,2587.0,3343.0,1967.0,1

TT,TWT,T_max,NT
51867.0,51867.0,1967.0,43
