Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J26,632,1.0,0,316.0,0,0
J6,678,1.0,7.0,421.0,0,0
J17,750,1.0,62.0,497.0,0,0
J9,1084,1.0,104.0,687.0,0,0
J41,624,1.0,106.0,724.0,100.0,1
J27,696,1.0,135.0,781.0,85.0,1
J33,750,1.0,192.0,848.0,98.0,1
J49,954,1.0,255.0,879.0,0,0
J40,768,1.0,287.0,932.0,164.0,1
J2,930,1.0,323.0,966.0,36.0,1
J3,1022,1.0,351.0,1032.0,10.0,1
J28,1082,1.0,414.0,1119.0,37.0,1
J15,1014,1.0,424.0,1133.0,119.0,1
J18,786,1.0,476.0,1176.0,390.0,1
J24,1174,1.0,548.0,1209.0,35.0,1
J21,820,1.0,597.0,1294.0,474.0,1
J23,842,1.0,651.0,1305.0,463.0,1
J42,1032,1.0,695.0,1403.0,371.0,1
J36,810,1.0,700.0,1440.0,630.0,1
J31,902,1.0,791.0,1492.0,590.0,1
J20,928,1.0,882.0,1519.0,591.0,1
J13,856,1.0,927.0,1551.0,695.0,1
J11,1062,1.0,953.0,1593.0,531.0,1
J46,904,1.0,998.0,1664.0,760.0,1
J44,1034,1.0,1063.0,1746.0,712.0,1
J1,1068,1.0,1144.0,1825.0,757.0,1
J10,1082,1.0,1173.0,1887.0,805.0,1
J16,1088,1.0,1218.0,1967.0,879.0,1
J38,944,1.0,1228.0,1987.0,1043.0,1
J12,1036,1.0,1314.0,1996.0,960.0,1
J30,1056,1.0,1355.0,2082.0,1026.0,1
J48,788,1.0,1428.0,2167.0,1379.0,1
J22,948,1.0,1489.0,2203.0,1255.0,1
J34,838,1.0,1560.0,2206.0,1368.0,1
J32,1056,1.0,1658.0,2299.0,1243.0,1
J29,1114,1.0,1680.0,2357.0,1243.0,1
J25,1140,1.0,1743.0,2366.0,1226.0,1
J37,1108,1.0,1821.0,2542.0,1434.0,1
J50,1344,1.0,1849.0,2593.0,1249.0,1
J45,1056,1.0,1910.0,2610.0,1554.0,1
J39,1298,1.0,1983.0,2697.0,1399.0,1
J8,1118,1.0,2059.0,2792.0,1674.0,1
J7,1078,1.0,2141.0,2843.0,1765.0,1
J4,1166,1.0,2220.0,2866.0,1700.0,1
J43,1172,1.0,2293.0,3011.0,1839.0,1
J14,1376,1.0,2370.0,3065.0,1689.0,1
J35,1108,1.0,2457.0,3134.0,2026.0,1
J19,1440,1.0,2549.0,3278.0,1838.0,1
J5,1486,1.0,2608.0,3360.0,1874.0,1
J47,1326,1.0,2707.0,3396.0,2070.0,1

TT,TWT,T_max,NT
42186.0,42186.0,2070.0,45
