Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J35,782,1.0,0,391.0,0,0
J22,726,1.0,1.0,423.0,0,0
J33,828,1.0,12.0,533.0,0,0
J28,834,1.0,30.0,619.0,0,0
J25,988,1.0,92.0,641.0,0,0
J3,722,1.0,153.0,678.0,0,0
J42,698,1.0,171.0,727.0,29.0,1
J11,844,1.0,196.0,800.0,0,0
J24,738,1.0,272.0,822.0,84.0,1
J48,634,1.0,292.0,828.0,194.0,1
J46,742,1.0,368.0,861.0,119.0,1
J1,758,1.0,395.0,896.0,138.0,1
J10,846,1.0,407.0,1016.0,170.0,1
J7,810,1.0,440.0,1032.0,222.0,1
J17,938,1.0,453.0,1076.0,138.0,1
J49,828,1.0,513.0,1171.0,343.0,1
J23,840,1.0,525.0,1241.0,401.0,1
J31,956,1.0,537.0,1298.0,342.0,1
J13,1014,1.0,604.0,1347.0,333.0,1
J14,882,1.0,698.0,1422.0,540.0,1
J38,896,1.0,791.0,1474.0,578.0,1
J12,1110,1.0,813.0,1567.0,457.0,1
J44,880,1.0,832.0,1581.0,701.0,1
J47,912,1.0,883.0,1612.0,700.0,1
J9,952,1.0,916.0,1697.0,745.0,1
J2,1062,1.0,951.0,1708.0,646.0,1
J18,978,1.0,1023.0,1719.0,741.0,1
J30,1004,1.0,1031.0,1770.0,766.0,1
J32,1038,1.0,1098.0,1857.0,819.0,1
J40,1012,1.0,1166.0,1888.0,876.0,1
J5,992,1.0,1225.0,1908.0,916.0,1
J29,1114,1.0,1267.0,2002.0,888.0,1
J26,926,1.0,1352.0,2080.0,1154.0,1
J37,1100,1.0,1424.0,2133.0,1033.0,1
J50,852,1.0,1490.0,2228.0,1376.0,1
J36,1210,1.0,1509.0,2256.0,1046.0,1
J15,990,1.0,1601.0,2294.0,1304.0,1
J43,1038,1.0,1665.0,2305.0,1267.0,1
J41,1096,1.0,1708.0,2416.0,1320.0,1
J27,1018,1.0,1787.0,2443.0,1425.0,1
J34,1120,1.0,1839.0,2537.0,1417.0,1
J4,1168,1.0,1849.0,2608.0,1440.0,1
J45,968,1.0,1934.0,2653.0,1685.0,1
J21,1234,1.0,2003.0,2745.0,1511.0,1
J8,1334,1.0,2043.0,2808.0,1474.0,1
J6,1132,1.0,2125.0,2881.0,1749.0,1
J19,1232,1.0,2201.0,2964.0,1732.0,1
J39,1240,1.0,2267.0,3026.0,1786.0,1
J20,1174,1.0,2362.0,3111.0,1937.0,1
J16,1282,1.0,2418.0,3182.0,1900.0,1

TT,TWT,T_max,NT
38442.0,38442.0,1937.0,43
