Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,656,1.0,0,328.0,0,0
J21,560,1.0,23.0,434.0,0,0
J39,768,1.0,55.0,461.0,0,0
J28,488,1.0,129.0,485.0,0,0
J17,826,1.0,140.0,605.0,0,0
J32,822,1.0,159.0,693.0,0,0
J31,784,1.0,233.0,754.0,0,0
J26,940,1.0,302.0,864.0,0,0
J30,1044,1.0,317.0,876.0,0,0
J5,934,1.0,389.0,934.0,0.0,0
J12,1096,1.0,419.0,1077.0,0,0
J10,1370,1.0,481.0,1166.0,0,0
J18,1342,1.0,578.0,1340.0,0,0
J50,1324,1.0,595.0,1434.0,110.0,1
J16,1248,1.0,664.0,1518.0,270.0,1
J42,1180,1.0,762.0,1581.0,401.0,1
J2,1178,1.0,802.0,1661.0,483.0,1
J49,1120,1.0,880.0,1674.0,554.0,1
J37,1148,1.0,943.0,1774.0,626.0,1
J33,1122,1.0,993.0,1855.0,733.0,1
J46,1106,1.0,1041.0,1858.0,752.0,1
J23,1094,1.0,1075.0,1964.0,870.0,1
J24,1064,1.0,1160.0,2098.0,1034.0,1
J47,1072,1.0,1248.0,2219.0,1147.0,1
J4,1026,1.0,1255.0,2259.0,1233.0,1
J19,1064,1.0,1321.0,2310.0,1246.0,1
J6,1060,1.0,1401.0,2442.0,1382.0,1
J45,1052,1.0,1427.0,2489.0,1437.0,1
J3,1050,1.0,1488.0,2512.0,1462.0,1
J22,1018,1.0,1580.0,2612.0,1594.0,1
J8,1018,1.0,1666.0,2656.0,1638.0,1
J25,986,1.0,1714.0,2694.0,1708.0,1
J9,1004,1.0,1791.0,2792.0,1788.0,1
J48,966,1.0,1821.0,2846.0,1880.0,1
J44,976,1.0,1843.0,2860.0,1884.0,1
J1,968,1.0,1871.0,2967.0,1999.0,1
J38,930,1.0,1927.0,2972.0,2042.0,1
J27,964,1.0,1940.0,3058.0,2094.0,1
J35,950,1.0,1988.0,3152.0,2202.0,1
J29,946,1.0,2029.0,3212.0,2266.0,1
J43,928,1.0,2062.0,3284.0,2356.0,1
J36,914,1.0,2121.0,3341.0,2427.0,1
J7,918,1.0,2209.0,3377.0,2459.0,1
J20,892,1.0,2225.0,3422.0,2530.0,1
J34,870,1.0,2281.0,3473.0,2603.0,1
J14,880,1.0,2331.0,3528.0,2648.0,1
J15,878,1.0,2374.0,3596.0,2718.0,1
J11,868,1.0,2395.0,3662.0,2794.0,1
J41,830,1.0,2449.0,3723.0,2893.0,1
J40,828,1.0,2540.0,3757.0,2929.0,1

TT,TWT,T_max,NT
61192.0,61192.0,2929.0,37
