Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,236,8,0,118,0,0
J5,210,7,16,140,0,0
J12,348,8,30,235,0,0
J6,682,10,33,377,0,0
J13,558,8,125,515,0,0
J16,692,5,197,579,0,0
J9,524,8,256,641,117,1
J8,358,7,302,691,333,1
J10,380,5,379,752,372,1
J17,556,2,420,814,258,1
J19,468,6,454,847,379,1
J1,396,7,496,902,506,1
J20,412,2,557,918,506,1
J18,496,8,620,971,475,1
J7,502,3,686,1014,512,1
J15,554,6,753,1105,551,1
J4,582,5,806,1189,607,1
J14,632,3,848,1229,597,1
J11,618,4,943,1252,634,1
J2,732,4,1021,1387,655,1

TT,TWT,T_max,NT,,,
6502,31095,655,14,,,
