Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,380,8,0,190,0,0
J4,322,5,9,236,0,0
J15,276,6,66,243,0,0
J20,542,2,104,375,0,0
J19,412,6,131,405,0,0
J11,446,4,153,445,0,0
J2,322,4,178,458,136,1
J13,304,8,272,500,196,1
J10,356,5,348,571,215,1
J14,432,3,434,670,238,1
J6,452,10,458,703,251,1
J8,426,7,537,750,324,1
J1,448,7,610,834,386,1
J16,438,5,687,940,502,1
J18,584,8,692,1042,458,1
J17,506,2,721,1050,544,1
J5,632,7,812,1141,509,1
J9,524,8,841,1185,661,1
J7,688,3,906,1320,632,1
J12,720,8,961,1437,717,1

TT,TWT,T_max,NT,,,
5769,35126,717,14,,,
