Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,382,8,0,191,0,0
J4,446,5,9,237,0,0
J18,310,8,71,255,0,0
J9,438,8,119,394,0,0
J14,480,3,161,430,0,0
J8,546,7,187,520,0,0
J7,666,3,259,657,0,0
J5,768,7,293,736,0,0
J3,586,8,381,780,194,1
J10,662,5,480,861,199,1
J11,636,4,545,973,337,1
J6,484,10,584,1004,520,1
J20,528,2,677,1076,548,1
J16,518,5,772,1143,625,1
J2,650,4,801,1188,538,1
J17,568,2,820,1269,701,1
J19,614,6,856,1350,736,1
J15,646,6,913,1419,773,1
J1,730,7,985,1483,753,1
J12,614,8,1038,1546,932,1

TT,TWT,T_max,NT,,,
6856,38651,932,12,,,
