Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J7,354,3,0,177,0,0
J11,340,4,37,239,0,0
J5,336,7,39,257,0,0
J9,286,8,57,267,0,0
J12,398,8,113,338,0,0
J15,350,6,152,349,0,0
J16,410,5,185,454,44,1
J13,524,8,199,544,20,1
J6,632,10,290,637,5,1
J1,518,7,331,675,157,1
J3,658,8,358,739,81,1
J19,406,6,433,778,372,1
J18,494,8,469,844,350,1
J2,628,4,491,929,301,1
J8,664,7,583,1010,346,1
J4,486,5,641,1020,534,1
J20,474,2,735,1047,573,1
J17,480,2,800,1098,618,1
J10,536,5,888,1184,648,1
J14,580,3,908,1218,638,1

TT,TWT,T_max,NT,,,
4687,21041,648,14,,,
