Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J14,184,3,0,92,0,0
J3,486,8,40,283,0,0
J18,482,8,67,339,0,0
J10,390,5,126,370,0,0
J17,492,2,171,446,0,0
J20,524,2,206,523,0,0
J5,604,7,256,588,0,0
J12,548,8,351,681,133,1
J1,640,7,394,767,127,1
J7,572,3,420,861,289,1
J2,548,4,474,891,343,1
J16,514,5,512,942,428,1
J15,510,6,566,1021,511,1
J11,604,4,603,1075,471,1
J9,564,8,689,1152,588,1
J8,536,7,712,1185,649,1
J19,476,6,775,1265,789,1
J4,530,5,818,1300,770,1
J13,696,8,906,1378,682,1
J6,492,10,949,1476,984,1

TT,TWT,T_max,NT,,,
6764,44409,984,13,,,
