Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J14,184,3,0,92,0,0
J3,486,8,40,283,0,0
J18,482,8,67,339,0,0
J10,390,5,126,370,0,0
J6,492,10,171,468,0,0
J15,510,6,226,547,37,1
J12,548,8,263,618,70,1
J2,548,4,306,648,100,1
J13,696,8,344,726,30,1
J9,564,8,387,803,239,1
J4,530,5,410,843,313,1
J8,536,7,498,876,340,1
J16,514,5,561,927,413,1
J5,604,7,615,981,377,1
J19,476,6,710,1061,585,1
J11,604,4,753,1115,511,1
J1,640,7,839,1184,544,1
J7,572,3,865,1278,706,1
J20,524,2,919,1350,826,1
J17,492,2,969,1426,934,1

TT,TWT,T_max,NT,,,
6025,26983,934,15,,,
