Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,252,8,0,126,0,0
J15,450,6,15,241,0,0
J17,382,2,27,306,0,0
J9,414,8,59,375,0,0
J13,394,8,86,383,0,0
J8,442,7,100,436,0,0
J14,470,3,138,485,15,1
J20,540,2,167,513,0,0
J12,468,8,261,585,117,1
J19,538,6,352,653,115,1
J1,546,7,420,711,165,1
J2,578,4,474,772,194,1
J11,514,4,557,887,373,1
J6,554,10,633,927,373,1
J7,556,3,669,980,424,1
J16,530,5,722,1072,542,1
J4,676,5,799,1157,481,1
J10,610,5,870,1187,577,1
J5,706,7,957,1310,604,1
J18,686,8,1034,1377,691,1

TT,TWT,T_max,NT,,,
4671,27852,691,13,,,
