Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,382,8,0,191,0,0
J4,446,5,9,237,0,0
J18,310,8,71,255,0,0
J9,438,8,119,394,0,0
J16,518,5,161,461,0,0
J14,480,3,190,497,17,1
J6,484,10,216,528,44,1
J19,614,6,309,616,2,1
J8,546,7,366,665,119,1
J12,614,8,438,745,131,1
J3,586,8,517,810,224,1
J15,646,6,616,955,309,1
J10,662,5,688,1029,367,1
J1,730,7,753,1118,388,1
J5,768,7,806,1195,427,1
J20,528,2,894,1267,739,1
J11,636,4,989,1357,721,1
J7,666,3,1028,1405,739,1
J2,650,4,1062,1476,826,1
J17,568,2,1081,1557,989,1

TT,TWT,T_max,NT,,,
6042,25431,989,15,,,
