Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J7,354,3,0,177,0,0
J11,340,4,37,239,0,0
J5,336,7,39,257,0,0
J9,286,8,57,267,0,0
J12,398,8,113,338,0,0
J15,350,6,152,349,0,0
J16,410,5,185,454,44,1
J17,480,2,199,505,25,1
J19,406,6,287,544,138,1
J18,494,8,323,609,115,1
J20,474,2,345,636,162,1
J13,524,8,410,740,216,1
J8,664,7,501,833,169,1
J4,486,5,559,843,357,1
J10,536,5,653,964,428,1
J14,580,3,673,998,418,1
J1,518,7,754,1077,559,1
J2,628,4,781,1161,533,1
J3,658,8,873,1224,566,1
J6,632,10,948,1352,720,1

TT,TWT,T_max,NT,,,
4450,28205,720,14,,,
