Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,382,8,0,191,0,0
J4,446,5,9,237,0,0
J18,310,8,71,255,0,0
J9,438,8,119,394,0,0
J16,518,5,161,461,0,0
J14,480,3,190,497,17,1
J8,546,7,216,546,0,0
J6,484,10,288,577,93,1
J20,528,2,381,652,124,1
J17,568,2,476,760,192,1
J19,614,6,512,841,227,1
J15,646,6,569,918,272,1
J10,662,5,641,992,330,1
J7,666,3,706,1086,420,1
J12,614,8,740,1149,535,1
J1,730,7,819,1213,483,1
J3,586,8,872,1257,671,1
J11,636,4,971,1356,720,1
J5,768,7,1010,1435,667,1
J2,650,4,1098,1539,889,1

TT,TWT,T_max,NT,,,
5640,31651,889,14,,,
