Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,380,8,0,190,0,0
J4,322,5,9,236,0,0
J15,276,6,66,243,0,0
J10,356,5,104,314,0,0
J16,438,5,190,414,0,0
J11,446,4,195,446,0,0
J17,506,2,220,495,0,0
J5,632,7,311,627,0,0
J14,432,3,340,726,294,1
J20,542,2,364,801,259,1
J7,688,3,391,875,187,1
J19,412,6,446,905,493,1
J12,720,8,468,991,271,1
J9,524,8,507,1024,500,1
J6,452,10,572,1057,605,1
J1,448,7,651,1140,692,1
J18,584,8,728,1213,629,1
J8,426,7,757,1255,829,1
J2,322,4,830,1268,946,1
J13,304,8,924,1310,1006,1

TT,TWT,T_max,NT,,,
6711,44648,1006,12,,,
