Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J7,354,3,0,177,0,0
J11,340,4,37,239,0,0
J5,336,7,39,257,0,0
J9,286,8,57,267,0,0
J12,398,8,113,338,0,0
J15,350,6,152,349,0,0
J10,536,5,185,512,0,0
J14,580,3,205,546,0,0
J8,664,7,286,664,0,0
J3,658,8,344,726,68,1
J6,632,10,419,853,221,1
J20,474,2,460,880,406,1
J13,524,8,525,970,446,1
J1,518,7,616,1008,490,1
J16,410,5,643,1089,679,1
J17,480,2,657,1140,660,1
J4,486,5,745,1150,664,1
J19,406,6,839,1189,783,1
J18,494,8,875,1210,716,1
J2,628,4,897,1294,666,1

TT,TWT,T_max,NT,,,
5799,31689,783,11,,,
