Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,252,8,0,126,0,0
J15,450,6,15,241,0,0
J17,382,2,27,306,0,0
J9,414,8,59,375,0,0
J13,394,8,86,383,0,0
J8,442,7,100,436,0,0
J12,468,8,138,508,40,1
J6,554,10,229,543,0,0
J1,546,7,265,624,78,1
J19,538,6,319,692,154,1
J5,706,7,387,756,50,1
J18,686,8,464,807,121,1
J4,676,5,551,942,266,1
J10,610,5,622,955,345,1
J2,578,4,709,1059,481,1
J14,470,3,792,1108,638,1
J20,540,2,821,1136,596,1
J16,530,5,915,1223,693,1
J7,556,3,992,1276,720,1
J11,514,4,1045,1388,874,1

TT,TWT,T_max,NT,,,
5056,20314,874,13,,,
