Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,382,8,0,191,0,0
J11,636,4,9,331,0,0
J7,666,3,48,413,0,0
J12,614,8,82,476,0,0
J17,568,2,161,557,0,0
J4,446,5,197,603,157,1
J18,310,8,259,621,311,1
J9,438,8,307,703,265,1
J16,518,5,349,770,252,1
J15,646,6,378,839,193,1
J2,650,4,450,883,233,1
J14,480,3,469,919,439,1
J8,546,7,495,946,400,1
J6,484,10,567,977,493,1
J20,528,2,660,1049,521,1
J19,614,6,755,1130,516,1
J3,586,8,812,1174,588,1
J10,662,5,911,1270,608,1
J1,730,7,976,1348,618,1
J5,768,7,1029,1419,651,1

TT,TWT,T_max,NT,,,
6245,38555,651,15,,,
