Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J12,252,8,0,126,0,0
J6,320,10,13,180,0,0
J17,412,2,53,276,0,0
J1,322,7,66,284,0,0
J2,466,4,100,396,0,0
J3,484,8,120,441,0,0
J9,504,8,177,500,0,0
J11,504,4,186,511,7,1
J10,518,5,272,600,82,1
J14,534,3,334,645,111,1
J4,518,5,380,700,182,1
J7,638,3,427,763,125,1
J15,566,6,501,827,261,1
J16,598,5,584,925,327,1
J13,600,8,636,963,363,1
J5,540,7,714,1038,498,1
J20,590,2,776,1071,481,1
J18,578,8,836,1173,595,1
J19,752,6,906,1283,531,1
J8,766,7,946,1369,603,1

TT,TWT,T_max,NT,,,
4166,24776,603,13,,,
