Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J20,542,2,0,271,0,0
J9,524,8,27,304,0,0
J3,380,8,92,388,8,1
J16,438,5,101,449,11,1
J14,432,3,106,548,116,1
J19,412,6,130,578,166,1
J18,584,8,152,651,67,1
J4,322,5,181,697,375,1
J15,276,6,238,704,428,1
J2,322,4,276,717,395,1
J13,304,8,370,759,455,1
J10,356,5,446,830,474,1
J11,446,4,532,862,416,1
J8,426,7,557,904,478,1
J1,448,7,630,987,539,1
J6,452,10,707,1020,568,1
J7,688,3,786,1133,445,1
J17,506,2,841,1141,635,1
J5,632,7,932,1248,616,1
J12,720,8,961,1375,655,1

TT,TWT,T_max,NT,,,
6847,40652,655,18,,,
