Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J10,230,5,0,115,0,0
J13,472,8,3,247,0,0
J1,332,7,30,292,0,0
J16,374,5,45,326,0,0
J14,310,3,60,348,38,1
J2,472,4,90,425,0,0
J15,432,6,154,468,36,1
J17,496,2,163,548,52,1
J18,444,8,251,564,120,1
J7,488,3,306,603,115,1
J4,536,5,333,666,130,1
J20,576,2,381,760,184,1
J19,500,6,438,797,297,1
J5,470,7,488,887,417,1
J12,540,8,497,928,388,1
J9,476,8,551,993,517,1
J8,688,7,593,1104,416,1
J11,564,4,627,1190,626,1
J3,636,8,638,1256,620,1
J6,860,10,702,1373,513,1

TT,TWT,T_max,NT,,,
4469,30204,626,15,,,
