Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J20,274,2,0,137,0,0
J2,168,4,38,150,0,0
J14,294,3,65,240,0,0
J8,426,7,70,284,0,0
J17,474,2,134,377,0,0
J13,478,8,175,451,0,0
J7,578,3,207,521,0,0
J12,638,8,249,620,0,0
J9,702,8,302,653,0,0
J19,688,6,375,729,41,1
J15,704,6,450,864,160,1
J4,616,5,544,959,343,1
J5,410,7,634,979,569,1
J16,502,5,645,1044,542,1
J11,476,4,657,1146,670,1
J18,632,8,679,1198,566,1
J6,508,10,764,1267,759,1
J3,384,8,782,1274,890,1
J1,514,7,837,1365,851,1
J10,644,5,908,1397,753,1

TT,TWT,T_max,NT,,,
6144,41254,890,11,,,
