Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J12,252,8,0,126,0,0
J6,320,10,13,180,0,0
J17,412,2,53,276,0,0
J1,322,7,66,284,0,0
J2,466,4,100,396,0,0
J3,484,8,120,441,0,0
J9,504,8,177,500,0,0
J5,540,7,186,575,35,1
J13,600,8,248,619,19,1
J15,566,6,326,683,117,1
J18,578,8,409,768,190,1
J8,766,7,479,868,102,1
J4,518,5,573,923,405,1
J7,638,3,620,993,355,1
J11,504,4,694,1011,507,1
J10,518,5,780,1107,589,1
J16,598,5,842,1205,607,1
J14,534,3,894,1246,712,1
J19,752,6,940,1335,583,1
J20,590,2,980,1392,802,1

TT,TWT,T_max,NT,,,
5023,21669,802,13,,,
