Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,470,7,0,235,0,0
J10,230,5,9,243,13,1
J1,332,7,12,288,0,0
J9,476,8,27,355,0,0
J16,374,5,69,403,29,1
J14,310,3,84,425,115,1
J13,472,8,114,522,50,1
J7,488,3,141,561,73,1
J3,636,8,168,651,15,1
J12,540,8,232,692,152,1
J2,472,4,286,765,293,1
J15,432,6,350,808,376,1
J4,536,5,359,871,335,1
J6,860,10,407,969,109,1
J8,688,7,498,1044,356,1
J18,444,8,532,1060,616,1
J17,496,2,587,1140,644,1
J19,500,6,675,1177,677,1
J11,564,4,725,1280,716,1
J20,576,2,736,1374,798,1

TT,TWT,T_max,NT,,,
5367,25933,798,17,,,
