Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J15,510,6,0,255,0,0
J17,492,2,37,331,0,0
J9,564,8,72,408,0,0
J14,184,3,95,417,233,1
J3,486,8,135,478,0,0
J18,482,8,162,534,52,1
J11,604,4,221,588,0,0
J10,390,5,307,619,229,1
J19,476,6,352,699,223,1
J12,548,8,395,770,222,1
J6,492,10,438,868,376,1
J16,514,5,493,919,405,1
J20,524,2,547,991,467,1
J4,530,5,597,1026,496,1
J2,548,4,685,1056,508,1
J8,536,7,723,1089,553,1
J7,572,3,786,1183,611,1
J5,604,7,840,1236,632,1
J1,640,7,935,1317,677,1
J13,696,8,961,1395,699,1

TT,TWT,T_max,NT,,,
6383,37064,699,15,,,
