Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,236,8,0,118,0,0
J5,210,7,16,140,0,0
J12,348,8,30,235,0,0
J8,358,7,33,285,0,0
J10,380,5,110,346,0,0
J1,396,7,151,401,5,1
J20,412,2,212,420,8,1
J15,554,6,275,552,0,0
J19,468,6,328,585,117,1
J7,502,3,370,636,134,1
J18,496,8,437,691,195,1
J4,582,5,503,794,212,1
J13,558,8,545,899,341,1
J9,524,8,617,961,437,1
J17,556,2,663,1023,467,1
J16,692,5,697,1087,395,1
J11,618,4,756,1097,479,1
J14,632,3,834,1188,556,1
J6,682,10,929,1296,614,1
J2,732,4,1021,1387,655,1

TT,TWT,T_max,NT,,,
4615,25252,655,14,,,
