Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J3,252,8,0,126,0,0
J17,382,2,15,218,0,0
J9,414,8,47,287,0,0
J13,394,8,74,295,0,0
J8,442,7,88,363,0,0
J15,450,6,126,434,0,0
J12,468,8,138,506,38,1
J19,538,6,229,574,36,1
J6,554,10,297,609,55,1
J1,546,7,333,677,131,1
J5,706,7,387,759,53,1
J18,686,8,464,807,121,1
J14,470,3,551,879,409,1
J16,530,5,580,966,436,1
J10,610,5,657,979,369,1
J7,556,3,744,1032,476,1
J11,514,4,797,1143,629,1
J4,676,5,873,1228,552,1
J2,578,4,944,1284,706,1
J20,540,2,1027,1312,772,1

TT,TWT,T_max,NT
4783,19650,772,14

Metric,Value
Objective optimized,TWT
Runtime (s),1.3092937469482422
Iterations,10
d,10
Seed,42
