Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,210,7,0,105,0,0
J3,236,8,14,161,0,0
J8,358,7,30,211,0,0
J12,348,8,107,317,0,0
J10,380,5,110,378,0,0
J1,396,7,151,433,37,1
J19,468,6,212,466,0,0
J18,496,8,254,519,23,1
J15,554,6,320,610,56,1
J13,558,8,373,709,151,1
J9,524,8,445,771,247,1
J4,582,5,491,855,273,1
J6,682,10,533,906,224,1
J20,412,2,625,922,510,1
J17,556,2,688,991,435,1
J7,502,3,722,1034,532,1
J16,692,5,789,1135,443,1
J11,618,4,848,1174,556,1
J14,632,3,926,1280,648,1
J2,732,4,1021,1387,655,1

TT,TWT,T_max,NT
4790,20057,655,14

Metric,Value
Objective optimized,T_max
Runtime (s),0.8055040836334229
Iterations,10
d,10
Seed,42
