Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J9,414,8,0,207,0,0
J3,252,8,27,227,0,0
J17,382,2,42,285,0,0
J15,450,6,74,332,0,0
J13,394,8,86,340,0,0
J12,468,8,100,412,0,0
J11,514,4,191,509,0,0
J6,554,10,267,549,0,0
J4,676,5,303,667,0,0
J8,442,7,374,708,266,1
J1,546,7,412,766,220,1
J19,538,6,466,834,296,1
J14,470,3,534,883,413,1
J10,610,5,563,910,300,1
J5,706,7,650,1032,326,1
J18,686,8,727,1074,388,1
J20,540,2,814,1115,575,1
J16,530,5,908,1214,684,1
J2,578,4,985,1275,697,1
J7,556,3,1068,1346,790,1

TT,TWT,T_max,NT
4955,23031,790,11

Metric,Value
Objective optimized,NT
Runtime (s),1.0753378868103027
Iterations,10
d,10
Seed,42
