Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J4,302,5,0,151,0,0
J16,404,5,4,206,0,0
J2,494,4,53,304,0,0
J10,408,5,89,335,0,0
J13,474,8,96,396,0,0
J20,610,2,194,515,0,0
J14,544,3,247,525,0,0
J6,688,10,307,676,0,0
J5,440,7,381,695,255,1
J7,436,3,445,749,313,1
J15,388,6,477,786,398,1
J12,526,8,566,883,357,1
J18,648,8,630,979,331,1
J3,586,8,709,1042,456,1
J11,600,4,710,1080,480,1
J9,596,8,788,1118,522,1
J8,486,7,861,1232,746,1
J1,650,7,928,1326,676,1
J17,632,2,965,1404,772,1
J19,572,6,967,1413,841,1

TT,TWT,T_max,NT
6147,36904,841,12

Metric,Value
Objective optimized,NT
Runtime (s),1.064035177230835
Iterations,10
d,10
Seed,42
