Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,382,8,0,191,0,0
J18,310,8,9,209,0,0
J16,518,5,57,318,0,0
J2,650,4,86,427,0,0
J14,480,3,105,463,0,0
J8,546,7,131,524,0,0
J7,666,3,203,661,0,0
J5,768,7,237,740,0,0
J9,438,8,325,831,393,1
J4,446,5,367,877,431,1
J6,484,10,429,908,424,1
J17,568,2,522,989,421,1
J19,614,6,558,1070,456,1
J15,646,6,615,1139,493,1
J11,636,4,687,1229,593,1
J10,662,5,726,1280,618,1
J1,730,7,791,1344,614,1
J12,614,8,844,1407,793,1
J3,586,8,923,1451,865,1
J20,528,2,1022,1523,995,1

TT,TWT,T_max,NT
7096,41089,995,12

Metric,Value
Objective optimized,NT
Runtime (s),1.046529769897461
Iterations,10
d,10
Seed,42
