Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J17,412,2,0,206,0,0
J12,252,8,13,260,8,1
J6,320,10,26,278,0,0
J2,466,4,66,369,0,0
J9,504,8,86,414,0,0
J3,484,8,95,459,0,0
J1,322,7,152,467,145,1
J10,518,5,186,556,38,1
J14,534,3,248,597,63,1
J5,540,7,294,672,132,1
J20,590,2,356,691,101,1
J4,518,5,416,746,228,1
J15,566,6,463,810,244,1
J16,598,5,546,908,310,1
J18,578,8,598,944,366,1
J13,600,8,668,982,382,1
J7,638,3,746,1065,427,1
J11,504,4,820,1083,579,1
J19,752,6,906,1282,530,1
J8,766,7,946,1368,602,1

TT,TWT,T_max,NT
4155,23713,602,15

Metric,Value
Objective optimized,TT
Runtime (s),1.353821039199829
Iterations,10
d,10
Seed,42
